id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
S;Sul;01/12/2010 00:00:00;9.947,89958333
SE;Sudeste/Centro-Oeste;01/12/2010 00:00:00;34.396,99958333
N;Norte;02/12/2010 00:00:00;3.922,70916667
NE;Nordeste;02/12/2010 00:00:00;8.632,92541667
S;Sul;02/12/2010 00:00:00;10.042,73583333
SE;Sudeste/Centro-Oeste;02/12/2010 00:00:00;34.435,93750000
N;Norte;03/12/2010 00:00:00;3.969,91291667
NE;Nordeste;03/12/2010 00:00:00;8.535,02833333
S;Sul;03/12/2010 00:00:00;10.204,35500000
SE;Sudeste/Centro-Oeste;03/12/2010 00:00:00;37.792,99875000
N;Norte;04/12/2010 00:00:00;3.878,89375000
NE;Nordeste;04/12/2010 00:00:00;8.188,84416667
S;Sul;04/12/2010 00:00:00;8.697,96541667
SE;Sudeste/Centro-Oeste;04/12/2010 00:00:00;34.738,08833333
N;Norte;05/12/2010 00:00:00;3.723,70708333
NE;Nordeste;05/12/2010 00:00:00;7.619,66541667
S;Sul;05/12/2010 00:00:00;7.329,52416667
SE;Sudeste/Centro-Oeste;05/12/2010 00:00:00;31.339,58958333
N;Norte;06/12/2010 00:00:00;3.879,61375000
NE;Nordeste;06/12/2010 00:00:00;8.619,22250000
S;Sul;06/12/2010 00:00:00;9.653,36416667
SE;Sudeste/Centro-Oeste;06/12/2010 00:00:00;36.311,23416667
N;Norte;07/12/2010 00:00:00;3.951,23958333
NE;Nordeste;07/12/2010 00:00:00;8.812,48125000
S;Sul;07/12/2010 00:00:00;10.150,82375000
SE;Sudeste/Centro-Oeste;07/12/2010 00:00:00;37.128,18583333
N;Norte;08/12/2010 00:00:00;3.850,39166667
NE;Nordeste;08/12/2010 00:00:00;8.468,22666667
S;Sul;08/12/2010 00:00:00;10.287,17041667
SE;Sudeste/Centro-Oeste;08/12/2010 00:00:00;37.197,62708333
N;Norte;09/12/2010 00:00:00;3.933,39083333
NE;Nordeste;09/12/2010 00:00:00;8.563,12791667
S;Sul;09/12/2010 00:00:00;10.341,31166667
SE;Sudeste/Centro-Oeste;09/12/2010 00:00:00;37.642,19500000
N;Norte;10/12/2010 00:00:00;3.949,09500000
NE;Nordeste;10/12/2010 00:00:00;8.430,04583333
S;Sul;10/12/2010 00:00:00;10.438,42708333
SE;Sudeste/Centro-Oeste;10/12/2010 00:00:00;37.357,45000000
N;Norte;11/12/2010 00:00:00;3.875,35083333
NE;Nordeste;11/12/2010 00:00:00;7.930,33750000
S;Sul;11/12/2010 00:00:00;9.084,32250000
SE;Sudeste/Centro-Oeste;11/12/2010 00:00:00;34.424,18958333
N;Norte;12/12/2010 00:00:00;3.755,47375000
NE;Nordeste;12/12/2010 00:00:00;7.232,33041667
S;Sul;12/12/2010 00:00:00;7.640,70958333
SE;Sudeste/Centro-Oeste;12/12/2010 00:00:00;31.517,49416667
N;Norte;13/12/2010 00:00:00;3.903,77291667
NE;Nordeste;13/12/2010 00:00:00;8.171,48083333
S;Sul;13/12/2010 00:00:00;9.327,48000000
SE;Sudeste/Centro-Oeste;13/12/2010 00:00:00;37.547,98083333
N;Norte;14/12/2010 00:00:00;3.932,69541667
NE;Nordeste;14/12/2010 00:00:00;8.309,27000000
S;Sul;14/12/2010 00:00:00;9.405,27166667
SE;Sudeste/Centro-Oeste;14/12/2010 00:00:00;36.795,99125000
N;Norte;15/12/2010 00:00:00;3.909,46083333
NE;Nordeste;15/12/2010 00:00:00;8.197,48041667
S;Sul;15/12/2010 00:00:00;9.704,56541667
SE;Sudeste/Centro-Oeste;15/12/2010 00:00:00;36.260,69666667
N;Norte;16/12/2010 00:00:00;3.855,65208333
NE;Nordeste;16/12/2010 00:00:00;8.318,16083333
S;Sul;16/12/2010 00:00:00;9.782,10541667
SE;Sudeste/Centro-Oeste;16/12/2010 00:00:00;36.199,27333333
N;Norte;17/12/2010 00:00:00;3.857,77666667
NE;Nordeste;17/12/2010 00:00:00;8.166,31250000
S;Sul;17/12/2010 00:00:00;10.010,43291667
SE;Sudeste/Centro-Oeste;17/12/2010 00:00:00;36.581,60958333
N;Norte;18/12/2010 00:00:00;3.702,62875000
NE;Nordeste;18/12/2010 00:00:00;7.762,00041667
S;Sul;18/12/2010 00:00:00;9.100,29166667
SE;Sudeste/Centro-Oeste;18/12/2010 00:00:00;33.552,31333333
N;Norte;19/12/2010 00:00:00;3.673,20500000
NE;Nordeste;19/12/2010 00:00:00;7.128,02125000
S;Sul;19/12/2010 00:00:00;7.904,63458333
SE;Sudeste/Centro-Oeste;19/12/2010 00:00:00;30.568,30875000
N;Norte;20/12/2010 00:00:00;3.860,51041667
NE;Nordeste;20/12/2010 00:00:00;7.952,61083333
S;Sul;20/12/2010 00:00:00;9.845,65541667
SE;Sudeste/Centro-Oeste;20/12/2010 00:00:00;36.213,48375000
N;Norte;21/12/2010 00:00:00;3.864,64250000
NE;Nordeste;21/12/2010 00:00:00;8.222,81458333
S;Sul;21/12/2010 00:00:00;10.013,95875000
SE;Sudeste/Centro-Oeste;21/12/2010 00:00:00;37.423,30041667
N;Norte;22/12/2010 00:00:00;3.887,95583333
NE;Nordeste;22/12/2010 00:00:00;8.344,45541667
S;Sul;22/12/2010 00:00:00;9.704,92250000
SE;Sudeste/Centro-Oeste;22/12/2010 00:00:00;36.840,41000000
N;Norte;23/12/2010 00:00:00;3.916,26333333
NE;Nordeste;23/12/2010 00:00:00;8.414,95041667
S;Sul;23/12/2010 00:00:00;9.444,39541667
SE;Sudeste/Centro-Oeste;23/12/2010 00:00:00;35.272,91541667
N;Norte;24/12/2010 00:00:00;3.747,80083333
NE;Nordeste;24/12/2010 00:00:00;7.883,24500000
S;Sul;24/12/2010 00:00:00;8.109,90791667
SE;Sudeste/Centro-Oeste;24/12/2010 00:00:00;30.631,67000000
N;Norte;25/12/2010 00:00:00;3.568,12041667
NE;Nordeste;25/12/2010 00:00:00;6.963,18875000
S;Sul;25/12/2010 00:00:00;6.741,08125000
SE;Sudeste/Centro-Oeste;25/12/2010 00:00:00;26.731,54458333
N;Norte;26/12/2010 00:00:00;3.677,75000000
NE;Nordeste;26/12/2010 00:00:00;7.056,81625000
S;Sul;26/12/2010 00:00:00;6.937,61625000
SE;Sudeste/Centro-Oeste;26/12/2010 00:00:00;28.504,30666667
N;Norte;27/12/2010 00:00:00;3.880,26583333
NE;Nordeste;27/12/2010 00:00:00;8.110,35500000
S;Sul;27/12/2010 00:00:00;8.678,70875000
SE;Sudeste/Centro-Oeste;27/12/2010 00:00:00;33.173,89208333
N;Norte;28/12/2010 00:00:00;3.938,03833333
NE;Nordeste;28/12/2010 00:00:00;8.170,23458333
S;Sul;28/12/2010 00:00:00;9.007,62916667
SE;Sudeste/Centro-Oeste;28/12/2010 00:00:00;33.108,35791667
N;Norte;29/12/2010 00:00:00;3.932,55750000
NE;Nordeste;29/12/2010 00:00:00;8.263,67791667
S;Sul;29/12/2010 00:00:00;8.919,33500000
SE;Sudeste/Centro-Oeste;29/12/2010 00:00:00;31.392,30250000
N;Norte;30/12/2010 00:00:00;3.876,06041667
NE;Nordeste;30/12/2010 00:00:00;8.152,74000000
S;Sul;30/12/2010 00:00:00;8.762,38958333
SE;Sudeste/Centro-Oeste;30/12/2010 00:00:00;32.380,39916667
N;Norte;31/12/2010 00:00:00;3.787,85166667
NE;Nordeste;31/12/2010 00:00:00;7.591,64291667
S;Sul;31/12/2010 00:00:00;7.630,56291667
SE;Sudeste/Centro-Oeste;31/12/2010 00:00:00;28.971,06291667
N;Norte;01/01/2011 00:00:00;3.567,54958333
NE;Nordeste;01/01/2011 00:00:00;6.701,94916667
S;Sul;01/01/2011 00:00:00;6.546,68708333
SE;Sudeste/Centro-Oeste;01/01/2011 00:00:00;25.544,96916667
N;Norte;02/01/2011 00:00:00;3.580,59666667
NE;Nordeste;02/01/2011 00:00:00;6.838,83708333
S;Sul;02/01/2011 00:00:00;6.836,00625000
SE;Sudeste/Centro-Oeste;02/01/2011 00:00:00;27.087,38416667
N;Norte;03/01/2011 00:00:00;3.831,32791667
NE;Nordeste;03/01/2011 00:00:00;8.032,43125000
S;Sul;03/01/2011 00:00:00;8.853,71416667
SE;Sudeste/Centro-Oeste;03/01/2011 00:00:00;32.500,19125000
N;Norte;04/01/2011 00:00:00;3.814,23125000
NE;Nordeste;04/01/2011 00:00:00;8.190,46000000
S;Sul;04/01/2011 00:00:00;9.703,39166667
SE;Sudeste/Centro-Oeste;04/01/2011 00:00:00;34.032,16666667
N;Norte;05/01/2011 00:00:00;3.835,73000000
NE;Nordeste;05/01/2011 00:00:00;8.126,20833333
S;Sul;05/01/2011 00:00:00;10.214,59916667
SE;Sudeste/Centro-Oeste;05/01/2011 00:00:00;35.014,43833333
N;Norte;06/01/2011 00:00:00;3.865,72625000
NE;Nordeste;06/01/2011 00:00:00;8.159,12541667
S;Sul;06/01/2011 00:00:00;10.376,04000000
SE;Sudeste/Centro-Oeste;06/01/2011 00:00:00;35.399,27208333
N;Norte;07/01/2011 00:00:00;3.857,17458333
NE;Nordeste;07/01/2011 00:00:00;8.186,92500000
S;Sul;07/01/2011 00:00:00;10.449,89416667
SE;Sudeste/Centro-Oeste;07/01/2011 00:00:00;35.552,72083333
N;Norte;08/01/2011 00:00:00;3.650,05708333
NE;Nordeste;08/01/2011 00:00:00;7.849,66000000
S;Sul;08/01/2011 00:00:00;9.376,96500000
SE;Sudeste/Centro-Oeste;08/01/2011 00:00:00;33.151,20791667
N;Norte;09/01/2011 00:00:00;3.619,31791667
NE;Nordeste;09/01/2011 00:00:00;7.255,38041667
S;Sul;09/01/2011 00:00:00;8.075,47083333
SE;Sudeste/Centro-Oeste;09/01/2011 00:00:00;30.222,76375000
N;Norte;10/01/2011 00:00:00;3.861,00291667
NE;Nordeste;10/01/2011 00:00:00;8.101,22000000
S;Sul;10/01/2011 00:00:00;10.335,54208333
SE;Sudeste/Centro-Oeste;10/01/2011 00:00:00;35.217,41916667
N;Norte;11/01/2011 00:00:00;3.911,26000000
NE;Nordeste;11/01/2011 00:00:00;8.284,38750000
S;Sul;11/01/2011 00:00:00;10.445,96916667
SE;Sudeste/Centro-Oeste;11/01/2011 00:00:00;36.767,15083333
N;Norte;12/01/2011 00:00:00;3.929,52041667
NE;Nordeste;12/01/2011 00:00:00;8.289,76333333
S;Sul;12/01/2011 00:00:00;10.417,08708333
SE;Sudeste/Centro-Oeste;12/01/2011 00:00:00;36.721,55791667
N;Norte;13/01/2011 00:00:00;3.931,21625000
NE;Nordeste;13/01/2011 00:00:00;8.343,44041667
S;Sul;13/01/2011 00:00:00;10.427,45166667
SE;Sudeste/Centro-Oeste;13/01/2011 00:00:00;36.582,92416667
N;Norte;14/01/2011 00:00:00;3.955,96958333
NE;Nordeste;14/01/2011 00:00:00;8.415,04166667
S;Sul;14/01/2011 00:00:00;10.654,59291667
SE;Sudeste/Centro-Oeste;14/01/2011 00:00:00;36.583,24250000
N;Norte;15/01/2011 00:00:00;3.826,72708333
NE;Nordeste;15/01/2011 00:00:00;7.981,40458333
S;Sul;15/01/2011 00:00:00;9.362,05666667
SE;Sudeste/Centro-Oeste;15/01/2011 00:00:00;33.444,98125000
N;Norte;16/01/2011 00:00:00;3.647,78916667
NE;Nordeste;16/01/2011 00:00:00;7.361,69083333
S;Sul;16/01/2011 00:00:00;8.108,37458333
SE;Sudeste/Centro-Oeste;16/01/2011 00:00:00;30.189,23375000
N;Norte;17/01/2011 00:00:00;3.854,03750000
NE;Nordeste;17/01/2011 00:00:00;8.307,33958333
S;Sul;17/01/2011 00:00:00;10.598,13333333
SE;Sudeste/Centro-Oeste;17/01/2011 00:00:00;35.989,31416667
N;Norte;18/01/2011 00:00:00;3.903,06125000
NE;Nordeste;18/01/2011 00:00:00;8.388,24916667
S;Sul;18/01/2011 00:00:00;10.588,39083333
SE;Sudeste/Centro-Oeste;18/01/2011 00:00:00;36.924,57791667
N;Norte;19/01/2011 00:00:00;3.914,97416667
NE;Nordeste;19/01/2011 00:00:00;8.341,28083333
S;Sul;19/01/2011 00:00:00;10.630,51375000
SE;Sudeste/Centro-Oeste;19/01/2011 00:00:00;37.193,00750000
N;Norte;20/01/2011 00:00:00;3.875,75583333
NE;Nordeste;20/01/2011 00:00:00;8.228,86250000
S;Sul;20/01/2011 00:00:00;10.778,61250000
SE;Sudeste/Centro-Oeste;20/01/2011 00:00:00;36.989,47416667
N;Norte;21/01/2011 00:00:00;3.845,73291667
NE;Nordeste;21/01/2011 00:00:00;8.087,63041667
S;Sul;21/01/2011 00:00:00;10.641,45958333
SE;Sudeste/Centro-Oeste;21/01/2011 00:00:00;37.782,34375000
N;Norte;22/01/2011 00:00:00;3.744,88375000
NE;Nordeste;22/01/2011 00:00:00;7.622,41666667
S;Sul;22/01/2011 00:00:00;9.070,76708333
SE;Sudeste/Centro-Oeste;22/01/2011 00:00:00;34.547,37958333
N;Norte;23/01/2011 00:00:00;3.614,95541667
NE;Nordeste;23/01/2011 00:00:00;7.043,32000000
S;Sul;23/01/2011 00:00:00;7.842,79083333
SE;Sudeste/Centro-Oeste;23/01/2011 00:00:00;31.222,07750000
N;Norte;24/01/2011 00:00:00;3.858,05625000
NE;Nordeste;24/01/2011 00:00:00;7.946,04791667
S;Sul;24/01/2011 00:00:00;10.456,54416667
SE;Sudeste/Centro-Oeste;24/01/2011 00:00:00;36.926,24750000
N;Norte;25/01/2011 00:00:00;3.749,68416667
NE;Nordeste;25/01/2011 00:00:00;8.306,46500000
S;Sul;25/01/2011 00:00:00;11.015,72875000
SE;Sudeste/Centro-Oeste;25/01/2011 00:00:00;36.991,52500000
N;Norte;26/01/2011 00:00:00;3.726,88125000
NE;Nordeste;26/01/2011 00:00:00;8.362,80875000
S;Sul;26/01/2011 00:00:00;11.001,62208333
SE;Sudeste/Centro-Oeste;26/01/2011 00:00:00;37.155,80875000
N;Norte;27/01/2011 00:00:00;3.838,70291667
NE;Nordeste;27/01/2011 00:00:00;8.442,04625000
S;Sul;27/01/2011 00:00:00;11.066,21458333
SE;Sudeste/Centro-Oeste;27/01/2011 00:00:00;38.536,74750000
N;Norte;28/01/2011 00:00:00;3.830,86541667
NE;Nordeste;28/01/2011 00:00:00;8.297,31000000
S;Sul;28/01/2011 00:00:00;11.036,92750000
SE;Sudeste/Centro-Oeste;28/01/2011 00:00:00;38.799,87083333
N;Norte;29/01/2011 00:00:00;3.721,26833333
NE;Nordeste;29/01/2011 00:00:00;7.975,66166667
S;Sul;29/01/2011 00:00:00;9.512,16166667
SE;Sudeste/Centro-Oeste;29/01/2011 00:00:00;35.636,75166667
N;Norte;30/01/2011 00:00:00;3.599,21541667
NE;Nordeste;30/01/2011 00:00:00;7.436,77166667
S;Sul;30/01/2011 00:00:00;7.976,90208333
SE;Sudeste/Centro-Oeste;30/01/2011 00:00:00;32.098,61958333
N;Norte;31/01/2011 00:00:00;3.837,53666667
NE;Nordeste;31/01/2011 00:00:00;8.291,64500000
S;Sul;31/01/2011 00:00:00;10.555,93208333
SE;Sudeste/Centro-Oeste;31/01/2011 00:00:00;38.190,15500000
N;Norte;01/02/2011 00:00:00;3.877,48208333
NE;Nordeste;01/02/2011 00:00:00;8.448,86833333
S;Sul;01/02/2011 00:00:00;10.823,31875000
SE;Sudeste/Centro-Oeste;01/02/2011 00:00:00;38.379,40875000
N;Norte;02/02/2011 00:00:00;3.859,28458333
NE;Nordeste;02/02/2011 00:00:00;8.574,37583333
S;Sul;02/02/2011 00:00:00;10.332,20875000
SE;Sudeste/Centro-Oeste;02/02/2011 00:00:00;38.629,16791667
N;Norte;03/02/2011 00:00:00;3.881,95708333
NE;Nordeste;03/02/2011 00:00:00;8.567,66041667
S;Sul;03/02/2011 00:00:00;10.713,18625000
SE;Sudeste/Centro-Oeste;03/02/2011 00:00:00;38.364,67291667
N;Norte;04/02/2011 00:00:00;3.917,25125000
NE;Nordeste;04/02/2011 00:00:00;7.124,06291667
S;Sul;04/02/2011 00:00:00;10.979,39875000
SE;Sudeste/Centro-Oeste;04/02/2011 00:00:00;38.281,26625000
N;Norte;05/02/2011 00:00:00;3.786,79291667
NE;Nordeste;05/02/2011 00:00:00;7.663,99625000
S;Sul;05/02/2011 00:00:00;9.483,77375000
SE;Sudeste/Centro-Oeste;05/02/2011 00:00:00;35.294,43375000
N;Norte;06/02/2011 00:00:00;3.650,47500000
NE;Nordeste;06/02/2011 00:00:00;7.113,34375000
S;Sul;06/02/2011 00:00:00;7.926,42166667
SE;Sudeste/Centro-Oeste;06/02/2011 00:00:00;32.279,61166667
N;Norte;07/02/2011 00:00:00;3.859,71541667
NE;Nordeste;07/02/2011 00:00:00;8.194,26875000
S;Sul;07/02/2011 00:00:00;10.323,85500000
SE;Sudeste/Centro-Oeste;07/02/2011 00:00:00;38.374,00958333
N;Norte;08/02/2011 00:00:00;3.952,86916667
NE;Nordeste;08/02/2011 00:00:00;8.394,94333333
S;Sul;08/02/2011 00:00:00;10.672,93666667
SE;Sudeste/Centro-Oeste;08/02/2011 00:00:00;38.868,53208333
N;Norte;09/02/2011 00:00:00;3.994,25875000
NE;Nordeste;09/02/2011 00:00:00;8.390,47541667
S;Sul;09/02/2011 00:00:00;10.684,82958333
SE;Sudeste/Centro-Oeste;09/02/2011 00:00:00;39.279,85708333
N;Norte;10/02/2011 00:00:00;3.939,39041667
NE;Nordeste;10/02/2011 00:00:00;8.433,34416667
S;Sul;10/02/2011 00:00:00;10.611,85250000
SE;Sudeste/Centro-Oeste;10/02/2011 00:00:00;39.324,95500000
N;Norte;11/02/2011 00:00:00;3.994,63458333
NE;Nordeste;11/02/2011 00:00:00;8.364,33583333
S;Sul;11/02/2011 00:00:00;10.463,05125000
SE;Sudeste/Centro-Oeste;11/02/2011 00:00:00;39.067,35500000
N;Norte;12/02/2011 00:00:00;3.899,24750000
NE;Nordeste;12/02/2011 00:00:00;7.892,60416667
S;Sul;12/02/2011 00:00:00;9.139,19458333
SE;Sudeste/Centro-Oeste;12/02/2011 00:00:00;35.734,32166667
N;Norte;13/02/2011 00:00:00;3.701,06541667
NE;Nordeste;13/02/2011 00:00:00;7.184,13833333
S;Sul;13/02/2011 00:00:00;7.643,59958333
SE;Sudeste/Centro-Oeste;13/02/2011 00:00:00;31.920,02750000
N;Norte;14/02/2011 00:00:00;3.954,83083333
NE;Nordeste;14/02/2011 00:00:00;8.068,76166667
S;Sul;14/02/2011 00:00:00;9.907,45375000
SE;Sudeste/Centro-Oeste;14/02/2011 00:00:00;38.217,36588333
N;Norte;15/02/2011 00:00:00;3.853,65125000
NE;Nordeste;15/02/2011 00:00:00;8.296,79166667
S;Sul;15/02/2011 00:00:00;10.029,91708333
SE;Sudeste/Centro-Oeste;15/02/2011 00:00:00;38.689,77000000
N;Norte;16/02/2011 00:00:00;3.838,79208333
NE;Nordeste;16/02/2011 00:00:00;8.331,56875000
S;Sul;16/02/2011 00:00:00;10.300,89916667
SE;Sudeste/Centro-Oeste;16/02/2011 00:00:00;38.694,23750000
N;Norte;17/02/2011 00:00:00;3.880,93958333
NE;Nordeste;17/02/2011 00:00:00;8.275,23416667
S;Sul;17/02/2011 00:00:00;10.594,36541667
SE;Sudeste/Centro-Oeste;17/02/2011 00:00:00;38.246,28041667
N;Norte;18/02/2011 00:00:00;3.880,03625000
NE;Nordeste;18/02/2011 00:00:00;8.348,50458333
S;Sul;18/02/2011 00:00:00;10.816,81541667
SE;Sudeste/Centro-Oeste;18/02/2011 00:00:00;38.142,25166667
N;Norte;19/02/2011 00:00:00;3.750,41291667
NE;Nordeste;19/02/2011 00:00:00;7.918,66333333
S;Sul;19/02/2011 00:00:00;9.558,72500000
SE;Sudeste/Centro-Oeste;19/02/2011 00:00:00;34.884,76791667
N;Norte;20/02/2011 00:00:00;3.611,73541667
NE;Nordeste;20/02/2011 00:00:00;7.170,16375000
S;Sul;20/02/2011 00:00:00;8.152,96291667
SE;Sudeste/Centro-Oeste;20/02/2011 00:00:00;31.709,48041667
N;Norte;21/02/2011 00:00:00;3.885,21666667
NE;Nordeste;21/02/2011 00:00:00;8.163,83000000
S;Sul;21/02/2011 00:00:00;10.613,65833333
SE;Sudeste/Centro-Oeste;21/02/2011 00:00:00;38.016,63125000
N;Norte;22/02/2011 00:00:00;3.971,27833333
NE;Nordeste;22/02/2011 00:00:00;8.413,29541667
S;Sul;22/02/2011 00:00:00;10.705,06583333
SE;Sudeste/Centro-Oeste;22/02/2011 00:00:00;37.345,51125000
N;Norte;23/02/2011 00:00:00;4.026,05166667
NE;Nordeste;23/02/2011 00:00:00;8.488,41208333
S;Sul;23/02/2011 00:00:00;10.459,64833333
SE;Sudeste/Centro-Oeste;23/02/2011 00:00:00;39.320,46166667
N;Norte;24/02/2011 00:00:00;4.030,16083333
NE;Nordeste;24/02/2011 00:00:00;8.527,46708333
S;Sul;24/02/2011 00:00:00;10.518,47875000
SE;Sudeste/Centro-Oeste;24/02/2011 00:00:00;38.981,63625000
N;Norte;25/02/2011 00:00:00;3.985,31666667
NE;Nordeste;25/02/2011 00:00:00;8.580,47250000
S;Sul;25/02/2011 00:00:00;10.718,03583333
SE;Sudeste/Centro-Oeste;25/02/2011 00:00:00;38.670,33416667
N;Norte;26/02/2011 00:00:00;3.739,02833333
NE;Nordeste;26/02/2011 00:00:00;8.013,12333333
S;Sul;26/02/2011 00:00:00;9.362,67458333
SE;Sudeste/Centro-Oeste;26/02/2011 00:00:00;35.231,24458333
N;Norte;27/02/2011 00:00:00;3.611,18791667
NE;Nordeste;27/02/2011 00:00:00;7.324,63875000
S;Sul;27/02/2011 00:00:00;7.714,73416667
SE;Sudeste/Centro-Oeste;27/02/2011 00:00:00;31.397,15958333
N;Norte;28/02/2011 00:00:00;3.856,78375000
NE;Nordeste;28/02/2011 00:00:00;8.194,87083333
S;Sul;28/02/2011 00:00:00;9.883,36333333
SE;Sudeste/Centro-Oeste;28/02/2011 00:00:00;36.608,43166667
N;Norte;01/03/2011 00:00:00;3.847,76458333
NE;Nordeste;01/03/2011 00:00:00;8.329,55708333
S;Sul;01/03/2011 00:00:00;10.129,92583333
SE;Sudeste/Centro-Oeste;01/03/2011 00:00:00;36.743,89166667
N;Norte;02/03/2011 00:00:00;3.890,63000000
NE;Nordeste;02/03/2011 00:00:00;8.483,17375000
S;Sul;02/03/2011 00:00:00;10.111,95625000
SE;Sudeste/Centro-Oeste;02/03/2011 00:00:00;36.455,10416667
N;Norte;03/03/2011 00:00:00;3.908,44833333
NE;Nordeste;03/03/2011 00:00:00;8.555,57833333
S;Sul;03/03/2011 00:00:00;10.232,85833333
SE;Sudeste/Centro-Oeste;03/03/2011 00:00:00;35.690,52250000
N;Norte;04/03/2011 00:00:00;3.893,78708333
NE;Nordeste;04/03/2011 00:00:00;8.545,89583333
S;Sul;04/03/2011 00:00:00;10.228,69541667
SE;Sudeste/Centro-Oeste;04/03/2011 00:00:00;35.367,38125000
N;Norte;05/03/2011 00:00:00;3.810,41333333
NE;Nordeste;05/03/2011 00:00:00;7.852,04000000
S;Sul;05/03/2011 00:00:00;8.740,88125000
SE;Sudeste/Centro-Oeste;05/03/2011 00:00:00;31.838,39875000
N;Norte;06/03/2011 00:00:00;3.658,19333333
NE;Nordeste;06/03/2011 00:00:00;7.186,95208333
S;Sul;06/03/2011 00:00:00;7.351,45458333
SE;Sudeste/Centro-Oeste;06/03/2011 00:00:00;28.346,48083333
N;Norte;07/03/2011 00:00:00;3.718,39375000
NE;Nordeste;07/03/2011 00:00:00;7.304,12458333
S;Sul;07/03/2011 00:00:00;8.836,91208333
SE;Sudeste/Centro-Oeste;07/03/2011 00:00:00;30.424,95583333
N;Norte;08/03/2011 00:00:00;3.623,89333333
NE;Nordeste;08/03/2011 00:00:00;7.255,03375000
S;Sul;08/03/2011 00:00:00;9.063,42791667
SE;Sudeste/Centro-Oeste;08/03/2011 00:00:00;30.452,90500000
N;Norte;09/03/2011 00:00:00;3.776,20333333
NE;Nordeste;09/03/2011 00:00:00;7.817,57208333
S;Sul;09/03/2011 00:00:00;10.346,42458333
SE;Sudeste/Centro-Oeste;09/03/2011 00:00:00;34.369,99500000
N;Norte;10/03/2011 00:00:00;3.941,93291667
NE;Nordeste;10/03/2011 00:00:00;8.569,41583333
S;Sul;10/03/2011 00:00:00;10.714,62375000
SE;Sudeste/Centro-Oeste;10/03/2011 00:00:00;35.176,76166667
N;Norte;11/03/2011 00:00:00;3.915,37208333
NE;Nordeste;11/03/2011 00:00:00;8.577,87583333
S;Sul;11/03/2011 00:00:00;10.373,31166667
SE;Sudeste/Centro-Oeste;11/03/2011 00:00:00;36.016,64250000
N;Norte;12/03/2011 00:00:00;3.859,46541667
NE;Nordeste;12/03/2011 00:00:00;8.104,05416667
S;Sul;12/03/2011 00:00:00;9.187,07458333
SE;Sudeste/Centro-Oeste;12/03/2011 00:00:00;34.044,19916667
N;Norte;13/03/2011 00:00:00;3.707,74166667
NE;Nordeste;13/03/2011 00:00:00;7.459,75166667
S;Sul;13/03/2011 00:00:00;7.789,38416667
SE;Sudeste/Centro-Oeste;13/03/2011 00:00:00;30.519,05125000
N;Norte;14/03/2011 00:00:00;3.954,81250000
NE;Nordeste;14/03/2011 00:00:00;8.465,69208333
S;Sul;14/03/2011 00:00:00;10.011,54333333
SE;Sudeste/Centro-Oeste;14/03/2011 00:00:00;36.201,53666667
N;Norte;15/03/2011 00:00:00;4.005,45208333
NE;Nordeste;15/03/2011 00:00:00;8.653,83750000
S;Sul;15/03/2011 00:00:00;10.223,56000000
SE;Sudeste/Centro-Oeste;15/03/2011 00:00:00;36.839,73500000
N;Norte;16/03/2011 00:00:00;3.996,57833333
NE;Nordeste;16/03/2011 00:00:00;8.743,12083333
S;Sul;16/03/2011 00:00:00;10.309,82916667
SE;Sudeste/Centro-Oeste;16/03/2011 00:00:00;36.586,04458333
N;Norte;17/03/2011 00:00:00;4.037,52208333
NE;Nordeste;17/03/2011 00:00:00;8.749,94416667
S;Sul;17/03/2011 00:00:00;10.531,86833333
SE;Sudeste/Centro-Oeste;17/03/2011 00:00:00;36.658,40208333
N;Norte;18/03/2011 00:00:00;4.061,35583333
NE;Nordeste;18/03/2011 00:00:00;8.708,40166667
S;Sul;18/03/2011 00:00:00;10.483,55458333
SE;Sudeste/Centro-Oeste;18/03/2011 00:00:00;36.927,83000000
N;Norte;19/03/2011 00:00:00;3.957,54541667
NE;Nordeste;19/03/2011 00:00:00;8.155,15250000
S;Sul;19/03/2011 00:00:00;8.816,01166667
SE;Sudeste/Centro-Oeste;19/03/2011 00:00:00;33.864,40208333
N;Norte;20/03/2011 00:00:00;3.838,15583333
NE;Nordeste;20/03/2011 00:00:00;7.627,43750000
S;Sul;20/03/2011 00:00:00;7.328,13250000
SE;Sudeste/Centro-Oeste;20/03/2011 00:00:00;29.986,47250000
N;Norte;21/03/2011 00:00:00;4.084,65958333
NE;Nordeste;21/03/2011 00:00:00;8.595,14083333
S;Sul;21/03/2011 00:00:00;9.911,53083333
SE;Sudeste/Centro-Oeste;21/03/2011 00:00:00;35.234,35208333
N;Norte;22/03/2011 00:00:00;4.104,38875000
NE;Nordeste;22/03/2011 00:00:00;8.718,98916667
S;Sul;22/03/2011 00:00:00;10.461,83250000
SE;Sudeste/Centro-Oeste;22/03/2011 00:00:00;35.834,93500000
N;Norte;23/03/2011 00:00:00;4.053,04666667
NE;Nordeste;23/03/2011 00:00:00;8.743,75375000
S;Sul;23/03/2011 00:00:00;10.652,83458333
SE;Sudeste/Centro-Oeste;23/03/2011 00:00:00;36.062,54917972
N;Norte;24/03/2011 00:00:00;4.054,53916667
NE;Nordeste;24/03/2011 00:00:00;8.706,48250000
S;Sul;24/03/2011 00:00:00;10.827,38833333
SE;Sudeste/Centro-Oeste;24/03/2011 00:00:00;36.816,75166667
